

   TANK APT__A_P_TK_(C)
      8,300     6,700    334,20
      8,400     6,800    338,50
      8,500     6,900    342,86
      8,600     7,000    347,27
      8,700     7,100    351,74
      8,800     7,200    356,27
      8,900     7,300    360,86
      9,000     7,400    365,50
      9,100     7,500    370,21
      9,200     7,600    374,97
      9,300     7,700    379,79
      9,400     7,800    384,57
      9,500     7,900    387,94
      9,600     8,000    391,36
      9,700     8,100    394,85
      9,800     8,200    398,39
      9,900     8,300    401,99
     10,000     8,400    405,65
     10,100     8,500    409,37
     10,200     8,600    413,16
     10,300     8,700    417,00
     10,400     8,800    420,89
     10,500     8,900    424,85
     10,600     9,000    428,87
     10,700     9,100    432,95
     10,800     9,200    437,09
     10,900     9,300    441,29
     11,000     9,400    445,55
     11,100     9,500    449,87
     11,200     9,600    454,24
     11,300     9,700    458,68
     11,400     9,800    463,17
     11,500     9,900    467,73
     11,600    10,000    472,34
     11,700    10,100    477,01
     11,800    10,200    481,74
     11,900    10,300    486,53
     11,986    10,386    490,70


 TANK SWB2FS__NO_2FS_W_B_TK_(S)
      1,600     0,000      0,00
      1,700     0,100      4,48
      1,800     0,200      9,12
      1,900     0,300     13,91
      2,000     0,400     18,84
      2,100     0,500     23,91
      2,200     0,600     29,11
      2,300     0,700     34,45
      2,400     0,800     39,92
      2,500     0,900     45,50
      2,600     1,000     51,21
      2,700     1,100     57,04
      2,800     1,200     62,98
      2,900     1,300     69,02
      3,000     1,400     75,18
      3,100     1,500     81,44
      3,200     1,600     87,80
      3,300     1,700     94,26
      3,400     1,800    100,82
      3,500     1,900    107,47
      3,600     2,000    114,22
      3,700     2,100    121,05
      3,800     2,200    127,97
      3,900     2,300    134,97
      4,000     2,400    142,06
      4,100     2,500    149,22
      4,200     2,600    156,47
      4,300     2,700    160,60
      4,400     2,800    164,45
      4,500     2,900    168,37
      4,600     3,000    172,37
      4,700     3,100    176,43
      4,800     3,200    180,57
      4,900     3,300    184,77
      5,000     3,400    189,04
      5,100     3,500    193,38
      5,200     3,600    197,78
      5,300     3,700    202,25
      5,400     3,800    206,78
      5,500     3,900    211,37
      5,600     4,000    216,03
      5,700     4,100    220,74
      5,800     4,200    225,52
      5,900     4,300    230,35
      6,000     4,400    235,25
      6,100     4,500    240,20
      6,200     4,600    245,22
      6,300     4,700    250,29
      6,400     4,800    255,42
      6,500     4,900    260,61
      6,600     5,000    265,86
      6,700     5,100    271,16
      6,800     5,200    276,53
      6,900     5,300    280,01
      7,000     5,400    283,51


      7,100     5,500    287,06
      7,200     5,600    290,68
      7,300     5,700    294,35
      7,400     5,800    298,08
      7,500     5,900    301,86
      7,600     6,000    305,71
      7,700     6,100    309,60
      7,800     6,200    313,56
      7,900     6,300    317,57
      8,000     6,400    321,65
      8,100     6,500    325,77
      8,200     6,600    329,96
      8,300     6,700    334,20
      8,400     6,800    338,50
      8,500     6,900    342,86
      8,600     7,000    347,27
      8,700     7,100    351,74
      8,800     7,200    356,27
      8,900     7,300    360,86
      9,000     7,400    365,50
      9,100     7,500    370,21
      9,200     7,600    374,97
      9,300     7,700    379,79
      9,400     7,800    384,57
      9,500     7,900    387,94
      9,600     8,000    391,36
      9,700     8,100    394,85
      9,800     8,200    398,39
      9,900     8,300    401,99
     10,000     8,400    405,65
     10,100     8,500    409,37
     10,200     8,600    413,16
     10,300     8,700    417,00
     10,400     8,800    420,89
     10,500     8,900    424,85
     10,600     9,000    428,87
     10,700     9,100    432,95
     10,800     9,200    437,09
     10,900     9,300    441,29
     11,000     9,400    445,55
     11,100     9,500    449,87
     11,200     9,600    454,24
     11,300     9,700    458,68
     11,400     9,800    463,17
     11,500     9,900    467,73
     11,600    10,000    472,34
     11,700    10,100    477,01
     11,800    10,200    481,74
     11,900    10,300    486,53
     11,986    10,386    490,70


TANK SWB3P__NO_3S_W_B_TK_(P)
      1,600     0,000      0,00
      1,700     0,100      5,66
      1,800     0,200     11,50
      1,900     0,300     17,52
      2,000     0,400     23,71
      2,100     0,500     30,05
      2,200     0,600     36,53
      2,300     0,700     43,16
      2,400     0,800     49,90
      2,500     0,900     56,76
      2,600     1,000     63,72
      2,700     1,100     70,78
      2,800     1,200     77,93
      2,900     1,300     85,15
      3,000     1,400     92,44
      3,100     1,500     99,80
      3,200     1,600    107,22
      3,300     1,700    114,68
      3,400     1,800    122,20
      3,500     1,900    129,77
      3,600     2,000    137,38
      3,700     2,100    145,03
      3,800     2,200    152,72
      3,900     2,300    160,44
      4,000     2,400    168,20
      4,100     2,500    175,98
      4,200     2,600    183,78
      4,300     2,700    190,13
      4,400     2,800    196,33
      4,500     2,900    202,55
      4,600     3,000    208,80
      4,700     3,100    215,06
      4,800     3,200    221,35
      4,900     3,300    227,66
      5,000     3,400    233,98
      5,100     3,500    240,31
      5,200     3,600    246,66
      5,300     3,700    253,03
      5,400     3,800    259,41
      5,500     3,900    265,79
      5,600     4,000    272,19
      5,700     4,100    278,60
      5,800     4,200    285,01
      5,900     4,300    291,43
      6,000     4,400    297,86
      6,100     4,500    304,30
      6,200     4,600    310,74
      6,300     4,700    317,19
      6,400     4,800    323,65
      6,500     4,900    330,10
      6,600     5,000    336,57
      6,700     5,100    343,03
      6,800     5,200    349,50
      6,900     5,300    355,98
      7,000     5,400    362,46


      7,100     5,500    368,94
      7,200     5,600    375,42
      7,300     5,700    381,90
      7,400     5,800    388,39
      7,500     5,900    394,88
      7,600     6,000    401,37
      7,700     6,100    407,86
      7,800     6,200    414,35
      7,900     6,300    420,85
      8,000     6,400    427,34
      8,100     6,500    433,84
      8,200     6,600    440,33
      8,300     6,700    446,83
      8,400     6,800    453,33
      8,500     6,900    459,83
      8,600     7,000    466,32
      8,700     7,100    472,82
      8,800     7,200    479,32
      8,900     7,300    485,82
      9,000     7,400    492,32
      9,100     7,500    498,82
      9,200     7,600    505,32
      9,300     7,700    511,82
      9,400     7,800    518,32
      9,500     7,900    524,82
      9,600     8,000    531,32
      9,700     8,100    537,82
      9,800     8,200    544,31
      9,900     8,300    550,81
     10,000     8,400    557,31
     10,100     8,500    563,81
     10,200     8,600    570,31
     10,300     8,700    576,81
     10,400     8,800    583,31
     10,500     8,900    589,81
     10,600     9,000    596,31
     10,700     9,100    602,81
     10,800     9,200    609,31
     10,900     9,300    615,81
     11,000     9,400    622,31
     11,100     9,500    628,81
     11,200     9,600    635,31
     11,300     9,700    641,81
     11,400     9,800    648,31
     11,500     9,900    654,81
     11,600    10,000    661,31
     11,700    10,100    667,81
     11,800    10,200    674,30
     11,900    10,300    680,80
     11,986    10,386    686,39


TANK SWB3S__NO_3S_W_B_TK_(S)
      1,600     0,000      0,00
      1,700     0,100      5,66
      1,800     0,200     11,50
      1,900     0,300     17,52
      2,000     0,400     23,71
      2,100     0,500     30,05
      2,200     0,600     36,53
      2,300     0,700     43,16
      2,400     0,800     49,90
      2,500     0,900     56,76
      2,600     1,000     63,72
      2,700     1,100     70,78
      2,800     1,200     77,93
      2,900     1,300     85,15
      3,000     1,400     92,44
      3,100     1,500     99,80
      3,200     1,600    107,22
      3,300     1,700    114,68
      3,400     1,800    122,20
      3,500     1,900    129,77
      3,600     2,000    137,38
      3,700     2,100    145,03
      3,800     2,200    152,72
      3,900     2,300    160,44
      4,000     2,400    168,20
      4,100     2,500    175,98
      4,200     2,600    183,78
      4,300     2,700    190,13
      4,400     2,800    196,33
      4,500     2,900    202,55
      4,600     3,000    208,80
      4,700     3,100    215,06
      4,800     3,200    221,35
      4,900     3,300    227,66
      5,000     3,400    233,98
      5,100     3,500    240,31
      5,200     3,600    246,66
      5,300     3,700    253,03
      5,400     3,800    259,41
      5,500     3,900    265,79
      5,600     4,000    272,19
      5,700     4,100    278,60
      5,800     4,200    285,01
      5,900     4,300    291,43
      6,000     4,400    297,86
      6,100     4,500    304,30
      6,200     4,600    310,74
      6,300     4,700    317,19
      6,400     4,800    323,65
      6,500     4,900    330,10
      6,600     5,000    336,57
      6,700     5,100    343,03
      6,800     5,200    349,50
      6,900     5,300    355,98
      7,000     5,400    362,46


      7,100     5,500    368,94
      7,200     5,600    375,42
      7,300     5,700    381,90
      7,400     5,800    388,39
      7,500     5,900    394,88
      7,600     6,000    401,37
      7,700     6,100    407,86
      7,800     6,200    414,35
      7,900     6,300    420,85
      8,000     6,400    427,34
      8,100     6,500    433,84
      8,200     6,600    440,33
      8,300     6,700    446,83
      8,400     6,800    453,33
      8,500     6,900    459,83
      8,600     7,000    466,32
      8,700     7,100    472,82
      8,800     7,200    479,32
      8,900     7,300    485,82
      9,000     7,400    492,32
      9,100     7,500    498,82
      9,200     7,600    505,32
      9,300     7,700    511,82
      9,400     7,800    518,32
      9,500     7,900    524,82
      9,600     8,000    531,32
      9,700     8,100    537,82
      9,800     8,200    544,31
      9,900     8,300    550,81
     10,000     8,400    557,31
     10,100     8,500    563,81
     10,200     8,600    570,31
     10,300     8,700    576,81
     10,400     8,800    583,31
     10,500     8,900    589,81
     10,600     9,000    596,31
     10,700     9,100    602,81
     10,800     9,200    609,31
     10,900     9,300    615,81
     11,000     9,400    622,31
     11,100     9,500    628,81
     11,200     9,600    635,31
     11,300     9,700    641,81
     11,400     9,800    648,31
     11,500     9,900    654,81
     11,600    10,000    661,31
     11,700    10,100    667,81
     11,800    10,200    674,30
     11,900    10,300    680,80
     11,986    10,386    686,39


TANK HFO_SERV_P__HFOSERV_TK_(P)
      8,530     0,000      0,00
      8,630     0,100      0,79
      8,730     0,200      1,59
      8,830     0,300      2,38
      8,930     0,400      3,18
      9,030     0,500      3,97
      9,130     0,600      4,77
      9,230     0,700      5,56
      9,330     0,800      6,35
      9,430     0,900      7,15
      9,530     1,000      7,94
      9,630     1,100      8,74
      9,730     1,200      9,53
      9,830     1,300     10,33
      9,930     1,400     11,12
     10,030     1,500     11,91
     10,130     1,600     12,71
     10,230     1,700     13,50
     10,330     1,800     14,30
     10,430     1,900     15,09
     10,530     2,000     15,89
     10,630     2,100     16,68
     10,730     2,200     17,47
     10,830     2,300     18,27
     10,930     2,400     19,06
     11,030     2,500     19,86
     11,130     2,600     20,65
     11,230     2,700     21,45
     11,330     2,800     22,24
     11,430     2,900     23,03
     11,530     3,000     23,83
     11,630     3,100     24,62
     11,730     3,200     25,42
     11,830     3,300     26,21
     11,930     3,400     27,01
     12,030     3,500     27,80
     12,130     3,600     28,59
     12,230     3,700     29,39
     12,330     3,800     30,18
     12,430     3,900     30,98
     12,530     4,000     31,77
     12,630     4,100     32,57
     12,730     4,200     33,36
     12,830     4,300     34,16
     12,930     4,400     34,95
     13,030     4,500     35,74
     13,130     4,600     36,54
     13,230     4,700     37,33
     13,330     4,800     38,13
     13,430     4,900     38,92
     13,530     5,000     39,72
     13,630     5,100     40,51
     13,730     5,200     41,30
     13,830     5,300     42,10
     13,930     5,400     42,89


     14,030     5,500     43,69
     14,130     5,600     44,48
     14,230     5,700     45,28
     14,330     5,800     46,07
     14,430     5,900     46,86
     14,530     6,000     47,66
     14,630     6,100     48,45
     14,730     6,200     49,25
     14,830     6,300     50,04
     14,930     6,400     50,84
     15,030     6,500     51,63
     15,130     6,600     52,42
     15,230     6,700     53,22
     15,330     6,800     54,01
     15,430     6,900     54,81
     15,530     7,000     55,60
     15,630     7,100     56,40
     15,730     7,200     57,19
     15,830     7,300     57,98
     15,930     7,400     58,78
     16,030     7,500     59,57
     16,130     7,600     60,37
     16,230     7,700     61,16
     16,350     7,820     62,11


TANK HFO_SETT_P__HFOSETT_TK_(P)
      8,530     0,000      0,00
      8,630     0,100      0,84
      8,730     0,200      1,68
      8,830     0,300      2,52
      8,930     0,400      3,35
      9,030     0,500      4,19
      9,130     0,600      5,03
      9,230     0,700      5,87
      9,330     0,800      6,71
      9,430     0,900      7,55
      9,530     1,000      8,38
      9,630     1,100      9,22
      9,730     1,200     10,06
      9,830     1,300     10,90
      9,930     1,400     11,74
     10,030     1,500     12,58
     10,130     1,600     13,41
     10,230     1,700     14,25
     10,330     1,800     15,09
     10,430     1,900     15,93
     10,530     2,000     16,77
     10,630     2,100     17,61
     10,730     2,200     18,45
     10,830     2,300     19,28
     10,930     2,400     20,12
     11,030     2,500     20,96
     11,130     2,600     21,80
     11,230     2,700     22,64
     11,330     2,800     23,48
     11,430     2,900     24,31
     11,530     3,000     25,15
     11,630     3,100     25,99
     11,730     3,200     26,83
     11,830     3,300     27,67
     11,930     3,400     28,51
     12,030     3,500     29,35
     12,130     3,600     30,18
     12,230     3,700     31,02
     12,330     3,800     31,86
     12,430     3,900     32,70
     12,530     4,000     33,54
     12,630     4,100     34,38
     12,730     4,200     35,21
     12,830     4,300     36,05
     12,930     4,400     36,89
     13,030     4,500     37,73
     13,130     4,600     38,57
     13,230     4,700     39,41
     13,330     4,800     40,24
     13,430     4,900     41,08
     13,530     5,000     41,92
     13,630     5,100     42,76
     13,730     5,200     43,60
     13,830     5,300     44,44
     13,930     5,400     45,28


     14,030     5,500     46,11
     14,130     5,600     46,95
     14,230     5,700     47,79
     14,330     5,800     48,63
     14,430     5,900     49,47
     14,530     6,000     50,31
     14,630     6,100     51,14
     14,730     6,200     51,98
     14,830     6,300     52,82
     14,930     6,400     53,66
     15,030     6,500     54,50
     15,130     6,600     55,34
     15,230     6,700     56,17
     15,330     6,800     57,01
     15,430     6,900     57,85
     15,530     7,000     58,69
     15,630     7,100     59,53
     15,730     7,200     60,37
     15,830     7,300     61,21
     15,930     7,400     62,04
     16,030     7,500     62,88
     16,130     7,600     63,72
     16,230     7,700     64,56
     16,350     7,820     65,57


TANK HFO4AP__NO_4AS_F_O_TK_(P)
      4,210     0,000      0,00
      4,310     0,100      2,94
      4,410     0,200      5,93
      4,510     0,300      8,96
      4,610     0,400     12,04
      4,710     0,500     15,15
      4,810     0,600     18,30
      4,910     0,700     21,48
      5,010     0,800     24,69
      5,110     0,900     27,93
      5,210     1,000     31,19
      5,310     1,100     34,47
      5,410     1,200     37,77
      5,510     1,300     41,09
      5,610     1,400     44,43
      5,710     1,500     47,78
      5,810     1,600     51,14
      5,910     1,700     54,51
      6,010     1,800     57,89
      6,110     1,900     61,28
      6,210     2,000     64,68
      6,310     2,100     68,08
      6,410     2,200     71,48
      6,510     2,300     74,89
      6,610     2,400     78,30
      6,710     2,500     81,71
      6,810     2,600     85,13
      6,910     2,700     88,54
      7,010     2,800     91,96
      7,110     2,900     95,37
      7,210     3,000     98,79
      7,310     3,100    102,21
      7,410     3,200    105,63
      7,510     3,300    109,04
      7,610     3,400    112,46
      7,710     3,500    115,88
      7,810     3,600    119,29
      7,910     3,700    122,71
      8,010     3,800    126,13
      8,110     3,900    129,54
      8,210     4,000    132,96
      8,310     4,100    136,38
      8,410     4,200    139,79
      8,510     4,300    143,21
      8,610     4,400    146,63
      8,710     4,500    150,05
      8,810     4,600    153,46
      8,910     4,700    156,88
      9,010     4,800    160,30
      9,110     4,900    163,71
      9,210     5,000    167,13
      9,310     5,100    170,55
      9,410     5,200    173,96
      9,510     5,300    177,38
      9,610     5,400    180,80


      9,710     5,500    184,21
      9,810     5,600    187,63
      9,910     5,700    191,05
     10,010     5,800    194,47
     10,110     5,900    197,88
     10,210     6,000    201,30
     10,310     6,100    204,72
     10,410     6,200    208,13
     10,510     6,300    211,55
     10,610     6,400    214,97
     10,710     6,500    218,38
     10,810     6,600    221,80
     10,910     6,700    225,22
     11,010     6,800    228,63
     11,110     6,900    232,05
     11,210     7,000    235,47
     11,310     7,100    238,89
     11,410     7,200    242,30
     11,510     7,300    245,72
     11,610     7,400    249,14
     11,710     7,500    252,55
     11,810     7,600    255,97
     11,986     7,776    261,98


TANK HFO4AS__NO_4AS_F_O_TK_(S)
      4,210     0,000      0,00
      4,310     0,100      2,94
      4,410     0,200      5,93
      4,510     0,300      8,96
      4,610     0,400     12,04
      4,710     0,500     15,15
      4,810     0,600     18,30
      4,910     0,700     21,48
      5,010     0,800     24,69
      5,110     0,900     27,93
      5,210     1,000     31,19
      5,310     1,100     34,47
      5,410     1,200     37,77
      5,510     1,300     41,09
      5,610     1,400     44,43
      5,710     1,500     47,78
      5,810     1,600     51,14
      5,910     1,700     54,51
      6,010     1,800     57,89
      6,110     1,900     61,28
      6,210     2,000     64,68
      6,310     2,100     68,08
      6,410     2,200     71,48
      6,510     2,300     74,89
      6,610     2,400     78,30
      6,710     2,500     81,71
      6,810     2,600     85,13
      6,910     2,700     88,54
      7,010     2,800     91,96
      7,110     2,900     95,37
      7,210     3,000     98,79
      7,310     3,100    102,21
      7,410     3,200    105,63
      7,510     3,300    109,04
      7,610     3,400    112,46
      7,710     3,500    115,88
      7,810     3,600    119,29
      7,910     3,700    122,71
      8,010     3,800    126,13
      8,110     3,900    129,54
      8,210     4,000    132,96
      8,310     4,100    136,38
      8,410     4,200    139,79
      8,510     4,300    143,21
      8,610     4,400    146,63
      8,710     4,500    150,05
      8,810     4,600    153,46
      8,910     4,700    156,88
      9,010     4,800    160,30
      9,110     4,900    163,71
      9,210     5,000    167,13
      9,310     5,100    170,55
      9,410     5,200    173,96
      9,510     5,300    177,38
      9,610     5,400    180,80


      9,710     5,500    184,21
      9,810     5,600    187,63
      9,910     5,700    191,05
     10,010     5,800    194,47
     10,110     5,900    197,88
     10,210     6,000    201,30
     10,310     6,100    204,72
     10,410     6,200    208,13
     10,510     6,300    211,55
     10,610     6,400    214,97
     10,710     6,500    218,38
     10,810     6,600    221,80
     10,910     6,700    225,22
     11,010     6,800    228,63
     11,110     6,900    232,05
     11,210     7,000    235,47
     11,310     7,100    238,89
     11,410     7,200    242,30
     11,510     7,300    245,72
     11,610     7,400    249,14
     11,710     7,500    252,55
     11,810     7,600    255,97
     11,986     7,776    261,98


  TANK HFO4FP__NO_4FS_F_O_TK_(P)
      4,210     0,000      0,00
      4,310     0,100      3,08
      4,410     0,200      6,17
      4,510     0,300      9,25
      4,610     0,400     12,33
      4,710     0,500     15,41
      4,810     0,600     18,50
      4,910     0,700     21,58
      5,010     0,800     24,66
      5,110     0,900     27,74
      5,210     1,000     30,83
      5,310     1,100     33,91
      5,410     1,200     36,99
      5,510     1,300     40,07
      5,610     1,400     43,16
      5,710     1,500     46,24
      5,810     1,600     49,32
      5,910     1,700     52,40
      6,010     1,800     55,49
      6,110     1,900     58,57
      6,210     2,000     61,65
      6,310     2,100     64,73
      6,410     2,200     67,82
      6,510     2,300     70,90
      6,610     2,400     73,98
      6,710     2,500     77,06
      6,810     2,600     80,15
      6,910     2,700     83,23
      7,010     2,800     86,31
      7,110     2,900     89,39
      7,210     3,000     92,48
      7,310     3,100     95,56
      7,410     3,200     98,64
      7,510     3,300    101,72
      7,610     3,400    104,81
      7,710     3,500    107,89
      7,810     3,600    110,97
      7,910     3,700    114,06
      8,010     3,800    117,14
      8,110     3,900    120,22
      8,210     4,000    123,30
      8,310     4,100    126,39
      8,410     4,200    129,47
      8,510     4,300    132,55
      8,610     4,400    135,63
      8,710     4,500    138,72
      8,810     4,600    141,80
      8,910     4,700    144,88
      9,010     4,800    147,96
      9,110     4,900    151,05
      9,210     5,000    154,13
      9,310     5,100    157,21
      9,410     5,200    160,29
      9,510     5,300    163,38
      9,610     5,400    166,46


      9,710     5,500    169,54
      9,810     5,600    172,62
      9,910     5,700    175,71
     10,010     5,800    178,79
     10,110     5,900    181,87
     10,210     6,000    184,95
     10,310     6,100    188,04
     10,410     6,200    191,12
     10,510     6,300    194,20
     10,610     6,400    197,28
     10,710     6,500    200,37
     10,810     6,600    203,45
     10,910     6,700    206,53
     11,010     6,800    209,61
     11,110     6,900    212,70
     11,210     7,000    215,78
     11,310     7,100    218,86
     11,410     7,200    221,94
     11,510     7,300    225,03
     11,610     7,400    228,11
     11,710     7,500    231,19
     11,810     7,600    234,28
     11,986     7,776    239,70

TANK HFO4FS__NO_4FS_F_O_TK_(S)
      4,210     0,000      0,00
      4,310     0,100      3,08
      4,410     0,200      6,17
      4,510     0,300      9,25
      4,610     0,400     12,33
      4,710     0,500     15,41
      4,810     0,600     18,50
      4,910     0,700     21,58
      5,010     0,800     24,66
      5,110     0,900     27,74
      5,210     1,000     30,83
      5,310     1,100     33,91
      5,410     1,200     36,99
      5,510     1,300     40,07
      5,610     1,400     43,16
      5,710     1,500     46,24
      5,810     1,600     49,32
      5,910     1,700     52,40
      6,010     1,800     55,49
      6,110     1,900     58,57
      6,210     2,000     61,65
      6,310     2,100     64,73
      6,410     2,200     67,82
      6,510     2,300     70,90
      6,610     2,400     73,98
      6,710     2,500     77,06
      6,810     2,600     80,15
      6,910     2,700     83,23
      7,010     2,800     86,31
      7,110     2,900     89,39
      7,210     3,000     92,48
      7,310     3,100     95,56
      7,410     3,200     98,64
      7,510     3,300    101,72
      7,610     3,400    104,81
      7,710     3,500    107,89
      7,810     3,600    110,97
      7,910     3,700    114,06
      8,010     3,800    117,14
      8,110     3,900    120,22
      8,210     4,000    123,30
      8,310     4,100    126,39
      8,410     4,200    129,47
      8,510     4,300    132,55
      8,610     4,400    135,63
      8,710     4,500    138,72
      8,810     4,600    141,80
      8,910     4,700    144,88
      9,010     4,800    147,96
      9,110     4,900    151,05
      9,210     5,000    154,13
      9,310     5,100    157,21
      9,410     5,200    160,29
      9,510     5,300    163,38
      9,610     5,400    166,46


      9,710     5,500    169,54
      9,810     5,600    172,62
      9,910     5,700    175,71
     10,010     5,800    178,79
     10,110     5,900    181,87
     10,210     6,000    184,95
     10,310     6,100    188,04
     10,410     6,200    191,12
     10,510     6,300    194,20
     10,610     6,400    197,28
     10,710     6,500    200,37
     10,810     6,600    203,45
     10,910     6,700    206,53
     11,010     6,800    209,61
     11,110     6,900    212,70
     11,210     7,000    215,78
     11,310     7,100    218,86
     11,410     7,200    221,94
     11,510     7,300    225,03
     11,610     7,400    228,11
     11,710     7,500    231,19
     11,810     7,600    234,28
     11,986     7,776    239,70


 TANK HFO5P__NO_5S_F_O_TK_(P)
      1,600     0,000      0,00
      1,700     0,100      4,57
      1,800     0,200      9,37
      1,900     0,300     14,40
      2,000     0,400     19,65
      2,100     0,500     25,12
      2,200     0,600     30,80
      2,300     0,700     36,70
      2,400     0,800     42,80
      2,500     0,900     49,11
      2,600     1,000     55,62
      2,700     1,100     62,33
      2,800     1,200     69,23
      2,900     1,300     76,32
      3,000     1,400     83,59
      3,100     1,500     91,05
      3,200     1,600     98,68
      3,300     1,700    106,50
      3,400     1,800    114,48
      3,500     1,900    122,64
      3,600     2,000    130,96
      3,700     2,100    139,44
      3,800     2,200    148,08
      3,900     2,300    156,88
      4,000     2,400    165,83
      4,100     2,500    174,92
      4,200     2,600    184,16
      4,300     2,700    190,35
      4,400     2,800    196,33
      4,500     2,900    202,44
      4,600     3,000    208,68
      4,700     3,100    215,05
      4,800     3,200    221,55
      4,900     3,300    228,18
      5,000     3,400    234,93
      5,100     3,500    241,79
      5,200     3,600    248,78
      5,300     3,700    255,87
      5,400     3,800    263,08
      5,500     3,900    270,39
      5,600     4,000    277,81
      5,700     4,100    285,32
      5,800     4,200    292,93
      5,900     4,300    300,63
      6,000     4,400    308,42
      6,100     4,500    316,29
      6,200     4,600    324,24
      6,300     4,700    332,26
      6,400     4,800    340,36
      6,500     4,900    348,53
      6,600     5,000    356,76
      6,700     5,100    365,05
      6,800     5,200    373,40
      6,900     5,300    376,19
      7,000     5,400    378,91


      7,100     5,500    381,68
      7,200     5,600    384,49
      7,300     5,700    387,34
      7,400     5,800    390,22
      7,500     5,900    393,13
      7,600     6,000    396,06
      7,700     6,100    399,02
      7,800     6,200    402,00
      7,900     6,300    405,00
      8,000     6,400    408,01
      8,100     6,500    411,04
      8,200     6,600    414,08
      8,300     6,700    417,13
      8,400     6,800    420,18
      8,500     6,900    423,25
      8,600     7,000    426,32
      8,700     7,100    429,39
      8,800     7,200    432,46
      8,900     7,300    435,54
      9,000     7,400    438,62
      9,100     7,500    441,71
      9,200     7,600    444,79
      9,300     7,700    447,87
      9,400     7,800    450,95
      9,500     7,900    454,03
      9,600     8,000    457,12
      9,700     8,100    460,20
      9,800     8,200    463,28
      9,900     8,300    466,37
     10,000     8,400    469,45
     10,100     8,500    472,53
     10,200     8,600    475,61
     10,300     8,700    478,70
     10,400     8,800    481,78
     10,500     8,900    484,86
     10,600     9,000    487,94
     10,700     9,100    491,03
     10,800     9,200    494,11
     10,900     9,300    497,19
     11,000     9,400    500,27
     11,100     9,500    503,36
     11,200     9,600    506,44
     11,300     9,700    509,52
     11,400     9,800    512,60
     11,500     9,900    515,69
     11,600    10,000    518,77
     11,700    10,100    521,85
     11,800    10,200    524,93
     11,900    10,300    528,02
     11,986    10,386    530,67

TANK HFO5S__NO_5S_F_O_TK_(S)
      1,600     0,000      0,00
      1,700     0,100      4,57
      1,800     0,200      9,37
      1,900     0,300     14,40
      2,000     0,400     19,65
      2,100     0,500     25,12
      2,200     0,600     30,80
      2,300     0,700     36,70
      2,400     0,800     42,80
      2,500     0,900     49,11
      2,600     1,000     55,62
      2,700     1,100     62,33
      2,800     1,200     69,23
      2,900     1,300     76,32
      3,000     1,400     83,59
      3,100     1,500     91,05
      3,200     1,600     98,68
      3,300     1,700    106,50
      3,400     1,800    114,48
      3,500     1,900    122,64
      3,600     2,000    130,96
      3,700     2,100    139,44
      3,800     2,200    148,08
      3,900     2,300    156,88
      4,000     2,400    165,83
      4,100     2,500    174,92
      4,200     2,600    184,16
      4,300     2,700    190,35
      4,400     2,800    196,33
      4,500     2,900    202,44
      4,600     3,000    208,68
      4,700     3,100    215,05
      4,800     3,200    221,55
      4,900     3,300    228,18
      5,000     3,400    234,93
      5,100     3,500    241,79
      5,200     3,600    248,78
      5,300     3,700    255,87
      5,400     3,800    263,08
      5,500     3,900    270,39
      5,600     4,000    277,81
      5,700     4,100    285,32
      5,800     4,200    292,93
      5,900     4,300    300,63
      6,000     4,400    308,42
      6,100     4,500    316,29
      6,200     4,600    324,24
      6,300     4,700    332,26
      6,400     4,800    340,36
      6,500     4,900    348,53
      6,600     5,000    356,76
      6,700     5,100    365,05
      6,800     5,200    373,40
      6,900     5,300    376,19
      7,000     5,400    378,91


      7,100     5,500    381,68
      7,200     5,600    384,49
      7,300     5,700    387,34
      7,400     5,800    390,22
      7,500     5,900    393,13
      7,600     6,000    396,06
      7,700     6,100    399,02
      7,800     6,200    402,00
      7,900     6,300    405,00
      8,000     6,400    408,01
      8,100     6,500    411,04
      8,200     6,600    414,08
      8,300     6,700    417,13
      8,400     6,800    420,18
      8,500     6,900    423,25
      8,600     7,000    426,32
      8,700     7,100    429,39
      8,800     7,200    432,46
      8,900     7,300    435,54
      9,000     7,400    438,62
      9,100     7,500    441,71
      9,200     7,600    444,79
      9,300     7,700    447,87
      9,400     7,800    450,95
      9,500     7,900    454,03
      9,600     8,000    457,12
      9,700     8,100    460,20
      9,800     8,200    463,28
      9,900     8,300    466,37
     10,000     8,400    469,45
     10,100     8,500    472,53
     10,200     8,600    475,61
     10,300     8,700    478,70
     10,400     8,800    481,78
     10,500     8,900    484,86
     10,600     9,000    487,94
     10,700     9,100    491,03
     10,800     9,200    494,11
     10,900     9,300    497,19
     11,000     9,400    500,27
     11,100     9,500    503,36
     11,200     9,600    506,44
     11,300     9,700    509,52
     11,400     9,800    512,60
     11,500     9,900    515,69
     11,600    10,000    518,77
     11,700    10,100    521,85
     11,800    10,200    524,93
     11,900    10,300    528,02
     11,986    10,386    530,67


TANK MDO_SERV_P__MDOSERV_TK_(P)
     12,850     0,000      0,00
     12,950     0,100      1,37
     13,050     0,200      2,75
     13,150     0,300      4,12
     13,250     0,400      5,49
     13,350     0,500      6,87
     13,450     0,600      8,24
     13,550     0,700      9,62
     13,650     0,800     10,99
     13,750     0,900     12,36
     13,850     1,000     13,74
     13,950     1,100     15,11
     14,050     1,200     16,48
